URS Requirement ID,Priority,Requirement,Acceptance Criteria,Business Process,Epic,Design Component,Design Reference,API,Database Entity,User Story,Test Case ID,Test Type,Test Case,Test Result,Defect Reference,Release Version
BFR-CON-009,P1,Consent sharing shall be logged.,"Each disclosure records recipient, scope, purpose and timestamp.",Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-009,GET /api/v1/privacy/disclosures?from=&to=,disclosure_log (append-only),US-CON-009,TC-CON-009-1,Positive functional,Disclosure produces a complete log entry,NOT_EXECUTED,,
BFR-CON-009,P1,Consent sharing shall be logged.,"Each disclosure records recipient, scope, purpose and timestamp.",Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-009,GET /api/v1/privacy/disclosures?from=&to=,disclosure_log (append-only),US-CON-009,TC-CON-009-2,Error handling,Log write failure prevents the disclosure,NOT_EXECUTED,,
BFR-CON-009,P1,Consent sharing shall be logged.,"Each disclosure records recipient, scope, purpose and timestamp.",Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-009,GET /api/v1/privacy/disclosures?from=&to=,disclosure_log (append-only),US-CON-009,TC-CON-009-3,Positive functional,Log records categories actually returned,NOT_EXECUTED,,
BFR-CON-009,P1,Consent sharing shall be logged.,"Each disclosure records recipient, scope, purpose and timestamp.",Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-009,GET /api/v1/privacy/disclosures?from=&to=,disclosure_log (append-only),US-CON-009,TC-CON-009-4,Security,Log is append-only,NOT_EXECUTED,,
BFR-CON-009,P1,Consent sharing shall be logged.,"Each disclosure records recipient, scope, purpose and timestamp.",Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-009,GET /api/v1/privacy/disclosures?from=&to=,disclosure_log (append-only),US-CON-009,TC-CON-009-5,Integration,Abnormal volume raises a security alert,NOT_EXECUTED,,
BFR-CON-010,P1,Consent shall be versioned.,Changed terms require new version and appropriate renewed acceptance.,Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-010,GET /api/v1/consent-terms/current?type=; POST /api/v1/consents/{id}/reaccept,"consent_terms_version, consent.terms_version_id",US-CON-010,TC-CON-010-1,Positive functional,New version requires re-acceptance for material change,NOT_EXECUTED,,
BFR-CON-010,P1,Consent shall be versioned.,Changed terms require new version and appropriate renewed acceptance.,Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-010,GET /api/v1/consent-terms/current?type=; POST /api/v1/consents/{id}/reaccept,"consent_terms_version, consent.terms_version_id",US-CON-010,TC-CON-010-2,Negative functional,Old grant not widened by a new version,NOT_EXECUTED,,
BFR-CON-010,P1,Consent shall be versioned.,Changed terms require new version and appropriate renewed acceptance.,Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-010,GET /api/v1/consent-terms/current?type=; POST /api/v1/consents/{id}/reaccept,"consent_terms_version, consent.terms_version_id",US-CON-010,TC-CON-010-3,Positive functional,Immaterial change does not force re-acceptance,NOT_EXECUTED,,
BFR-CON-010,P1,Consent shall be versioned.,Changed terms require new version and appropriate renewed acceptance.,Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-010,GET /api/v1/consent-terms/current?type=; POST /api/v1/consents/{id}/reaccept,"consent_terms_version, consent.terms_version_id",US-CON-010,TC-CON-010-4,Audit verification,Materiality decision approved and audited,NOT_EXECUTED,,
BFR-CON-010,P1,Consent shall be versioned.,Changed terms require new version and appropriate renewed acceptance.,Consent and privacy,EPIC-CON,Consent (`consent-svc`),05-fds/domain-04-consent-privacy.md#bfr-con-010,GET /api/v1/consent-terms/current?type=; POST /api/v1/consents/{id}/reaccept,"consent_terms_version, consent.terms_version_id",US-CON-010,TC-CON-010-5,Positive functional,Change summary displayed to the customer,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-1,Positive functional,Successful authorisation creates an active connection,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-2,Negative functional,Connection without consent refused,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-3,Security,No plaintext credential is persisted anywhere,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-4,Error handling,Abandoned authorisation leaves no usable connection,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-5,Negative functional,Duplicate connection returns the existing one,NOT_EXECUTED,,
BFR-OF-001,P1,Customers shall connect supported external financial accounts.,Successful authorisation creates active connection record.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-001,GET /api/v1/institutions?type=; POST /api/v1/connections; POST /api/v1/connections/{id}/complete; GET /api/v1/connections,"connection, connected_account (URS §10 model), institution",US-OF-001,TC-OF-001-6,Permissions,Institution disabled for the cohort is not offered,NOT_EXECUTED,,
BFR-OF-002,P1,Bank connections shall use provider adapters.,New bank adapter can be added without altering core transaction model.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-002,GET /api/admin/v1/institutions/{id}/adapter,"institution.adapter_key, connected_account, imported_transaction",US-OF-002,TC-OF-002-1,Positive functional,New adapter's data lands in the standard model,NOT_EXECUTED,,
BFR-OF-002,P1,Bank connections shall use provider adapters.,New bank adapter can be added without altering core transaction model.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-002,GET /api/admin/v1/institutions/{id}/adapter,"institution.adapter_key, connected_account, imported_transaction",US-OF-002,TC-OF-002-2,Integration,Contract tests pass for every adapter,NOT_EXECUTED,,
BFR-OF-002,P1,Bank connections shall use provider adapters.,New bank adapter can be added without altering core transaction model.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-002,GET /api/admin/v1/institutions/{id}/adapter,"institution.adapter_key, connected_account, imported_transaction",US-OF-002,TC-OF-002-3,Negative functional,"Unmappable payload quarantined, existing data intact",NOT_EXECUTED,,
BFR-OF-002,P1,Bank connections shall use provider adapters.,New bank adapter can be added without altering core transaction model.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-002,GET /api/admin/v1/institutions/{id}/adapter,"institution.adapter_key, connected_account, imported_transaction",US-OF-002,TC-OF-002-4,Security,Adapter cannot bypass the consent check,NOT_EXECUTED,,
BFR-OF-003,P1,Mobile-money connections shall use provider adapters.,Different operators implement standard interface.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-003,POST /api/v1/connections,connected_account.account_type = MOBILE_MONEY,US-OF-003,TC-OF-003-1,Positive functional,Two operators produce identically-shaped data,NOT_EXECUTED,,
BFR-OF-003,P1,Mobile-money connections shall use provider adapters.,Different operators implement standard interface.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-003,POST /api/v1/connections,connected_account.account_type = MOBILE_MONEY,US-OF-003,TC-OF-003-2,Security,Connecting another person's MSISDN refused,NOT_EXECUTED,,
BFR-OF-003,P1,Mobile-money connections shall use provider adapters.,Different operators implement standard interface.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-003,POST /api/v1/connections,connected_account.account_type = MOBILE_MONEY,US-OF-003,TC-OF-003-3,Integration,Missing external id handled by documented fallback with quality downgrade,NOT_EXECUTED,,
BFR-OF-003,P1,Mobile-money connections shall use provider adapters.,Different operators implement standard interface.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-003,POST /api/v1/connections,connected_account.account_type = MOBILE_MONEY,US-OF-003,TC-OF-003-4,Error handling,"Rate limit produces a delay, not a failure",NOT_EXECUTED,,
BFR-OF-004,P2,SACCO data sources shall be supported where technically available.,SACCO data maps into common account schema.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-004,POST /api/v1/connections/{id}/import,"connected_account.account_type = SACCO, source_quality = FILE_IMPORT",US-OF-004,TC-OF-004-1,Positive functional,SACCO data maps into the common schema,NOT_EXECUTED,,
BFR-OF-004,P2,SACCO data sources shall be supported where technically available.,SACCO data maps into common account schema.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-004,POST /api/v1/connections/{id}/import,"connected_account.account_type = SACCO, source_quality = FILE_IMPORT",US-OF-004,TC-OF-004-2,Positive functional,Source quality label propagates to Passport metrics,NOT_EXECUTED,,
BFR-OF-004,P2,SACCO data sources shall be supported where technically available.,SACCO data maps into common account schema.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-004,POST /api/v1/connections/{id}/import,"connected_account.account_type = SACCO, source_quality = FILE_IMPORT",US-OF-004,TC-OF-004-3,Negative functional,Malformed file rejected atomically,NOT_EXECUTED,,
BFR-OF-004,P2,SACCO data sources shall be supported where technically available.,SACCO data maps into common account schema.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-004,POST /api/v1/connections/{id}/import,"connected_account.account_type = SACCO, source_quality = FILE_IMPORT",US-OF-004,TC-OF-004-4,Permissions,Import requires consent,NOT_EXECUTED,,
BFR-OF-005,P1,Imported transactions shall be normalised.,Different provider formats map to standard transaction representation.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-005,GET /api/v1/transactions?account_id=&from=&to=&cursor=,imported_transaction (URS §11),US-OF-005,TC-OF-005-1,Positive functional,Two provider formats normalise identically,NOT_EXECUTED,,
BFR-OF-005,P1,Imported transactions shall be normalised.,Different provider formats map to standard transaction representation.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-005,GET /api/v1/transactions?account_id=&from=&to=&cursor=,imported_transaction (URS §11),US-OF-005,TC-OF-005-2,Decimal and rounding,"Amounts exact in minor units, no float anywhere",NOT_EXECUTED,,
BFR-OF-005,P1,Imported transactions shall be normalised.,Different provider formats map to standard transaction representation.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-005,GET /api/v1/transactions?account_id=&from=&to=&cursor=,imported_transaction (URS §11),US-OF-005,TC-OF-005-3,Negative functional,Record missing a mandatory field quarantined,NOT_EXECUTED,,
BFR-OF-005,P1,Imported transactions shall be normalised.,Different provider formats map to standard transaction representation.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-005,GET /api/v1/transactions?account_id=&from=&to=&cursor=,imported_transaction (URS §11),US-OF-005,TC-OF-005-4,Negative functional,Unknown currency never defaulted,NOT_EXECUTED,,
BFR-OF-005,P1,Imported transactions shall be normalised.,Different provider formats map to standard transaction representation.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-005,GET /api/v1/transactions?account_id=&from=&to=&cursor=,imported_transaction (URS §11),US-OF-005,TC-OF-005-5,Positive functional,Original provider values retained in raw reference,NOT_EXECUTED,,
BFR-OF-006,P1,Data source provenance shall be retained.,Original source and external reference remain retrievable.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-006,GET /api/v1/transactions/{id}/provenance,imported_transaction provenance columns; passport_metric_source,US-OF-006,TC-OF-006-1,Positive functional,Provenance retrievable for any imported transaction,NOT_EXECUTED,,
BFR-OF-006,P1,Data source provenance shall be retained.,Original source and external reference remain retrievable.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-006,GET /api/v1/transactions/{id}/provenance,imported_transaction provenance columns; passport_metric_source,US-OF-006,TC-OF-006-2,Negative functional,Record without provenance cannot be persisted,NOT_EXECUTED,,
BFR-OF-006,P1,Data source provenance shall be retained.,Original source and external reference remain retrievable.,Open finance,EPIC-OF,Open Finance (`connect-svc`),05-fds/domain-05-open-finance.md#bfr-of-006,GET /api/v1/transactions/{id}/provenance,imported_transaction provenance columns; passport_metric_source,US-OF-006,TC-OF-006-3,Security,Imported record cannot be edited,NOT_EXECUTED,,
